name,kind,area,status,return_or_variable_type,parameters
mf_ultralight_poller_authenticate_end,Function,NFC,not_bridged,MfUltralightError,"MfUltralightPoller*, const uint8_t*, const uint8_t*, uint8_t*"
mf_ultralight_poller_authenticate_start,Function,NFC,not_bridged,MfUltralightError,"MfUltralightPoller*, const uint8_t*, uint8_t*"
mf_ultralight_poller_read_counter,Function,NFC,not_bridged,MfUltralightError,"MfUltralightPoller*, uint8_t, MfUltralightCounter*"
mf_ultralight_poller_read_page,Function,NFC,not_bridged,MfUltralightError,"MfUltralightPoller*, uint8_t, MfUltralightPageReadCommandData*"
mf_ultralight_poller_read_page_from_sector,Function,NFC,not_bridged,MfUltralightError,"MfUltralightPoller*, uint8_t, uint8_t, MfUltralightPageReadCommandData*"
mf_ultralight_poller_read_signature,Function,NFC,not_bridged,MfUltralightError,"MfUltralightPoller*, MfUltralightSignature*"
mf_ultralight_poller_read_tearing_flag,Function,NFC,not_bridged,MfUltralightError,"MfUltralightPoller*, uint8_t, MfUltralightTearingFlag*"
mf_ultralight_poller_read_version,Function,NFC,not_bridged,MfUltralightError,"MfUltralightPoller*, MfUltralightVersion*"
mf_ultralight_poller_sync_read_card,Function,NFC,not_bridged,MfUltralightError,"Nfc*, MfUltralightData*, const MfUltralightPollerAuthContext*"
mf_ultralight_poller_sync_read_counter,Function,NFC,not_bridged,MfUltralightError,"Nfc*, uint8_t, MfUltralightCounter*"
mf_ultralight_poller_sync_read_page,Function,NFC,not_bridged,MfUltralightError,"Nfc*, uint16_t, MfUltralightPage*"
mf_ultralight_poller_sync_read_signature,Function,NFC,not_bridged,MfUltralightError,"Nfc*, MfUltralightSignature*"
mf_ultralight_poller_sync_read_tearing_flag,Function,NFC,not_bridged,MfUltralightError,"Nfc*, uint8_t, MfUltralightTearingFlag*"
mf_ultralight_poller_sync_read_version,Function,NFC,not_bridged,MfUltralightError,"Nfc*, MfUltralightVersion*"
mf_ultralight_poller_sync_write_page,Function,NFC,not_bridged,MfUltralightError,"Nfc*, uint16_t, MfUltralightPage*"
mf_ultralight_poller_write_page,Function,NFC,not_bridged,MfUltralightError,"MfUltralightPoller*, uint8_t, const MfUltralightPage*"
mf_ultralight_reset,Function,NFC,not_bridged,void,MfUltralightData*
mf_ultralight_save,Function,NFC,not_bridged,_Bool,"const MfUltralightData*, FlipperFormat*"
mf_ultralight_set_uid,Function,NFC,not_bridged,_Bool,"MfUltralightData*, const uint8_t*, size_t"
mf_ultralight_support_feature,Function,NFC,not_bridged,_Bool,"const uint32_t, const uint32_t"
mf_ultralight_verify,Function,NFC,not_bridged,_Bool,"MfUltralightData*, const FuriString*"
mjs_apply,Function,Other libraries and assets,not_bridged,mjs_err_t,"mjs*, mjs_val_t*, mjs_val_t, mjs_val_t, int, mjs_val_t*"
mjs_arg,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,"mjs*, int"
mjs_array_buf_get_ptr,Function,Other libraries and assets,native_export_needs_arm_bridge,char*,"mjs*, mjs_val_t, size_t*"
mjs_array_del,Function,Other libraries and assets,native_export_needs_arm_bridge,void,"mjs*, mjs_val_t, unsigned long"
mjs_array_get,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,"mjs*, mjs_val_t, unsigned long"
mjs_array_length,Function,Other libraries and assets,native_export_needs_arm_bridge,unsigned long,"mjs*, mjs_val_t"
mjs_array_push,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_err_t,"mjs*, mjs_val_t, mjs_val_t"
mjs_array_set,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_err_t,"mjs*, mjs_val_t, unsigned long, mjs_val_t"
mjs_call,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_err_t,"mjs*, mjs_val_t*, mjs_val_t, mjs_val_t, int, ..."
mjs_create,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs*,void*
mjs_dataview_get_buf,Function,Other libraries and assets,not_bridged,mjs_val_t,"mjs*, mjs_val_t"
mjs_del,Function,Other libraries and assets,native_export_needs_arm_bridge,int,"mjs*, mjs_val_t, const char*, size_t"
mjs_destroy,Function,Other libraries and assets,native_export_needs_arm_bridge,void,mjs*
mjs_disown,Function,Other libraries and assets,native_export_needs_arm_bridge,int,"mjs*, mjs_val_t*"
mjs_exec,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_err_t,"mjs*, const char*, mjs_val_t*"
mjs_exec_file,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_err_t,"mjs*, const char*, mjs_val_t*"
mjs_exit,Function,Other libraries and assets,native_export_needs_arm_bridge,void,mjs*
mjs_ffi_resolve,Function,Other libraries and assets,not_bridged,void*,"mjs*, const char*"
mjs_get,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,"mjs*, mjs_val_t, const char*, size_t"
mjs_get_bool,Function,Other libraries and assets,native_export_needs_arm_bridge,int,"mjs*, mjs_val_t"
mjs_get_context,Function,Other libraries and assets,native_export_needs_arm_bridge,void*,mjs*
mjs_get_cstring,Function,Other libraries and assets,not_bridged,const char*,"mjs*, mjs_val_t*"
mjs_get_double,Function,Other libraries and assets,native_export_needs_arm_bridge,double,"mjs*, mjs_val_t"
mjs_get_global,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,mjs*
mjs_get_int,Function,Other libraries and assets,native_export_needs_arm_bridge,int,"mjs*, mjs_val_t"
mjs_get_int32,Function,Other libraries and assets,not_bridged,int32_t,"mjs*, mjs_val_t"
mjs_get_lineno_by_offset,Function,Other libraries and assets,not_bridged,int,"mjs*, int"
mjs_get_offset_by_call_frame_num,Function,Other libraries and assets,not_bridged,int,"mjs*, int"
mjs_get_ptr,Function,Other libraries and assets,native_export_needs_arm_bridge,void*,"mjs*, mjs_val_t"
mjs_get_stack_trace,Function,Other libraries and assets,native_export_needs_arm_bridge,const char*,mjs*
mjs_get_string,Function,Other libraries and assets,native_export_needs_arm_bridge,const char*,"mjs*, mjs_val_t*, size_t*"
mjs_get_this,Function,Other libraries and assets,not_bridged,mjs_val_t,mjs*
mjs_get_v,Function,Other libraries and assets,not_bridged,mjs_val_t,"mjs*, mjs_val_t, mjs_val_t"
mjs_get_v_proto,Function,Other libraries and assets,not_bridged,mjs_val_t,"mjs*, mjs_val_t, mjs_val_t"
mjs_is_array,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs_val_t
mjs_is_array_buf,Function,Other libraries and assets,not_bridged,int,mjs_val_t
mjs_is_boolean,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs_val_t
mjs_is_data_view,Function,Other libraries and assets,not_bridged,int,mjs_val_t
mjs_is_foreign,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs_val_t
mjs_is_function,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs_val_t
mjs_is_null,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs_val_t
mjs_is_number,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs_val_t
mjs_is_object,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs_val_t
mjs_is_object_based,Function,Other libraries and assets,not_bridged,int,mjs_val_t
mjs_is_string,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs_val_t
mjs_is_truthy,Function,Other libraries and assets,not_bridged,int,"mjs*, mjs_val_t"
mjs_is_typed_array,Function,Other libraries and assets,not_bridged,int,mjs_val_t
mjs_is_undefined,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs_val_t
mjs_mk_array,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,mjs*
mjs_mk_array_buf,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,"mjs*, char*, size_t"
mjs_mk_boolean,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,"mjs*, int"
mjs_mk_foreign,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,"mjs*, void*"
mjs_mk_foreign_func,Function,Other libraries and assets,not_bridged,mjs_val_t,"mjs*, mjs_func_ptr_t"
mjs_mk_function,Function,Other libraries and assets,not_bridged,mjs_val_t,"mjs*, size_t"
mjs_mk_null,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,
mjs_mk_number,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,"mjs*, double"
mjs_mk_object,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,mjs*
mjs_mk_string,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,"mjs*, const char*, size_t, int"
mjs_mk_undefined,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,
mjs_nargs,Function,Other libraries and assets,native_export_needs_arm_bridge,int,mjs*
mjs_next,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_val_t,"mjs*, mjs_val_t, mjs_val_t*"
mjs_own,Function,Other libraries and assets,native_export_needs_arm_bridge,void,"mjs*, mjs_val_t*"
mjs_prepend_errorf,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_err_t,"mjs*, mjs_err_t, const char*, ..."
mjs_return,Function,Other libraries and assets,native_export_needs_arm_bridge,void,"mjs*, mjs_val_t"
mjs_set,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_err_t,"mjs*, mjs_val_t, const char*, size_t, mjs_val_t"
mjs_set_errorf,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_err_t,"mjs*, mjs_err_t, const char*, ..."
mjs_set_exec_flags_poller,Function,Other libraries and assets,native_export_needs_arm_bridge,void,"mjs*, mjs_flags_poller_t"
mjs_set_ffi_resolver,Function,Other libraries and assets,native_export_needs_arm_bridge,void,"mjs*, mjs_ffi_resolver_t*, void*"
mjs_set_v,Function,Other libraries and assets,not_bridged,mjs_err_t,"mjs*, mjs_val_t, mjs_val_t, mjs_val_t"
mjs_sprintf,Function,Other libraries and assets,native_export_needs_arm_bridge,void,"mjs_val_t, mjs*, char*, size_t"
mjs_strcmp,Function,Other libraries and assets,native_export_needs_arm_bridge,int,"mjs*, mjs_val_t*, const char*, size_t"
mjs_strerror,Function,Other libraries and assets,native_export_needs_arm_bridge,const char*,"mjs*, mjs_err"
mjs_struct_to_obj,Function,Other libraries and assets,not_bridged,mjs_val_t,"mjs*, const void*, const mjs_c_struct_member*"
mjs_to_boolean_v,Function,Other libraries and assets,not_bridged,mjs_val_t,"mjs*, mjs_val_t"
mjs_to_string,Function,Other libraries and assets,native_export_needs_arm_bridge,mjs_err_t,"mjs*, mjs_val_t*, char**, size_t*, int*"
mjs_typeof,Function,Other libraries and assets,not_bridged,const char*,mjs_val_t
name_generator_make_auto,Function,Other libraries and assets,not_bridged,void,"char*, size_t, const char*"
name_generator_make_detailed,Function,Other libraries and assets,not_bridged,void,"char*, size_t, const char*"
name_generator_make_random,Function,Other libraries and assets,not_bridged,void,"char*, size_t"
nfc_alloc,Function,NFC,native_export_needs_arm_bridge,Nfc*,
nfc_config,Function,NFC,not_bridged,void,"Nfc*, NfcMode, NfcTech"
nfc_data_generator_fill_data,Function,NFC,not_bridged,void,"NfcDataGeneratorType, NfcDevice*"
nfc_data_generator_get_name,Function,NFC,not_bridged,const char*,NfcDataGeneratorType
nfc_device_alloc,Function,NFC,native_export_needs_arm_bridge,NfcDevice*,
nfc_device_clear,Function,NFC,not_bridged,void,NfcDevice*
nfc_device_copy_data,Function,NFC,native_export_needs_arm_bridge,void,"const NfcDevice*, NfcProtocol, NfcDeviceData*"
nfc_device_free,Function,NFC,native_export_needs_arm_bridge,void,NfcDevice*
nfc_device_get_data,Function,NFC,native_export_needs_arm_bridge,const NfcDeviceData*,"const NfcDevice*, NfcProtocol"
nfc_device_get_name,Function,NFC,native_export_needs_arm_bridge,const char*,"const NfcDevice*, NfcDeviceNameType"
nfc_device_get_protocol,Function,NFC,native_export_needs_arm_bridge,NfcProtocol,const NfcDevice*
nfc_device_get_protocol_name,Function,NFC,not_bridged,const char*,NfcProtocol
nfc_device_get_uid,Function,NFC,not_bridged,const uint8_t*,"const NfcDevice*, size_t*"
nfc_device_is_equal,Function,NFC,not_bridged,_Bool,"const NfcDevice*, const NfcDevice*"
nfc_device_is_equal_data,Function,NFC,not_bridged,_Bool,"const NfcDevice*, NfcProtocol, const NfcDeviceData*"
nfc_device_load,Function,NFC,not_bridged,_Bool,"NfcDevice*, const char*"
nfc_device_reset,Function,NFC,not_bridged,void,NfcDevice*
nfc_device_save,Function,NFC,not_bridged,_Bool,"NfcDevice*, const char*"
nfc_device_set_data,Function,NFC,native_export_needs_arm_bridge,void,"NfcDevice*, NfcProtocol, const NfcDeviceData*"
nfc_device_set_loading_callback,Function,NFC,native_export_needs_arm_bridge,void,"NfcDevice*, NfcLoadingCallback, void*"
nfc_device_set_uid,Function,NFC,not_bridged,_Bool,"NfcDevice*, const uint8_t*, size_t"
nfc_felica_listener_set_sensf_res_data,Function,NFC,not_bridged,NfcError,"Nfc*, const uint8_t*, const uint8_t, const uint8_t*, const uint8_t, const uint16_t"
nfc_felica_listener_timer_anticol_start,Function,NFC,not_bridged,void,"Nfc*, uint8_t"
nfc_felica_listener_timer_anticol_stop,Function,NFC,not_bridged,void,Nfc*
nfc_free,Function,NFC,native_export_needs_arm_bridge,void,Nfc*
nfc_iso14443a_listener_set_col_res_data,Function,NFC,not_bridged,NfcError,"Nfc*, uint8_t*, uint8_t, uint8_t*, uint8_t"
nfc_iso14443a_listener_tx_custom_parity,Function,NFC,not_bridged,NfcError,"Nfc*, const BitBuffer*"
nfc_iso14443a_poller_trx_custom_parity,Function,NFC,not_bridged,NfcError,"Nfc*, const BitBuffer*, BitBuffer*, uint32_t"
nfc_iso14443a_poller_trx_sdd_frame,Function,NFC,not_bridged,NfcError,"Nfc*, const BitBuffer*, BitBuffer*, uint32_t"
nfc_iso14443a_poller_trx_short_frame,Function,NFC,not_bridged,NfcError,"Nfc*, NfcIso14443aShortFrame, BitBuffer*, uint32_t"
nfc_iso15693_listener_tx_sof,Function,NFC,not_bridged,NfcError,Nfc*
nfc_listener_alloc,Function,NFC,not_bridged,NfcListener*,"Nfc*, NfcProtocol, const NfcDeviceData*"
nfc_listener_free,Function,NFC,not_bridged,void,NfcListener*
nfc_listener_get_data,Function,NFC,not_bridged,const NfcDeviceData*,"const NfcListener*, NfcProtocol"
nfc_listener_get_protocol,Function,NFC,not_bridged,NfcProtocol,const NfcListener*
nfc_listener_start,Function,NFC,not_bridged,void,"NfcListener*, NfcGenericCallback, void*"
nfc_listener_stop,Function,NFC,not_bridged,void,NfcListener*
nfc_listener_tx,Function,NFC,not_bridged,NfcError,"Nfc*, const BitBuffer*"
nfc_poller_alloc,Function,NFC,native_export_needs_arm_bridge,NfcPoller*,"Nfc*, NfcProtocol"
nfc_poller_detect,Function,NFC,not_bridged,_Bool,NfcPoller*
nfc_poller_free,Function,NFC,native_export_needs_arm_bridge,void,NfcPoller*
nfc_poller_get_data,Function,NFC,native_export_needs_arm_bridge,const NfcDeviceData*,const NfcPoller*
nfc_poller_get_protocol,Function,NFC,not_bridged,NfcProtocol,const NfcPoller*
nfc_poller_start,Function,NFC,native_export_needs_arm_bridge,void,"NfcPoller*, NfcGenericCallback, void*"
nfc_poller_start_ex,Function,NFC,not_bridged,void,"NfcPoller*, NfcGenericCallbackEx, void*"
nfc_poller_stop,Function,NFC,native_export_needs_arm_bridge,void,NfcPoller*
